GeneID	EACO	Pathway
LOCMI07602	Ea	Ether lipid metabolism:map00565
LOCMI15188	Ea	Ether lipid metabolism:map00565
LOCMI15759	Ea	Ether lipid metabolism:map00565
LOCMI15791	Ea	Ether lipid metabolism:map00565
LOCMI15848	Ea	Ether lipid metabolism:map00565
LOCMI15877	Ea	Ether lipid metabolism:map00565
LOCMI15893	Ea	Ether lipid metabolism:map00565
LOCMI16013	Ea	Ether lipid metabolism:map00565
LOCMI16018	Ea	Ether lipid metabolism:map00565
LOCMI16035	Ea	Ether lipid metabolism:map00565
LOCMI16054	Ea	Ether lipid metabolism:map00565
LOCMI16070	Ea	Ether lipid metabolism:map00565
LOCMI16073	Ea	Ether lipid metabolism:map00565
LOCMI16076	Ea	Ether lipid metabolism:map00565
LOCMI16079	Ea	Ether lipid metabolism:map00565
LOCMI16087	Ea	Ether lipid metabolism:map00565
LOCMI03247	Ea	Arachidonic acid metabolism:map00590
LOCMI04694	Ea	Arachidonic acid metabolism:map00590
LOCMI06647	Ea	Arachidonic acid metabolism:map00590
LOCMI08915	Ea	Arachidonic acid metabolism:map00590
LOCMI09009	Ea	Arachidonic acid metabolism:map00590
LOCMI10926	Ea	Arachidonic acid metabolism:map00590
LOCMI13707	Ea	Arachidonic acid metabolism:map00590
LOCMI15708	Ea	Arachidonic acid metabolism:map00590
LOCMI15774	Ea	Arachidonic acid metabolism:map00590
LOCMI15791	Ea	Arachidonic acid metabolism:map00590
LOCMI15893	Ea	Arachidonic acid metabolism:map00590
LOCMI16003	Ea	Arachidonic acid metabolism:map00590
LOCMI16054	Ea	Arachidonic acid metabolism:map00590
LOCMI16070	Ea	Arachidonic acid metabolism:map00590
LOCMI16073	Ea	Arachidonic acid metabolism:map00590
LOCMI16080	Ea	Arachidonic acid metabolism:map00590
LOCMI16134	Ea	Arachidonic acid metabolism:map00590
LOCMI16258	Ea	Arachidonic acid metabolism:map00590
LOCMI16260	Ea	Arachidonic acid metabolism:map00590
LOCMI16265	Ea	Arachidonic acid metabolism:map00590
LOCMI16688	Ea	Arachidonic acid metabolism:map00590
LOCMI16954	Ea	Arachidonic acid metabolism:map00590
LOCMI15791	Ea	Linoleic acid metabolism:map00591
LOCMI15893	Ea	Linoleic acid metabolism:map00591
LOCMI16054	Ea	Linoleic acid metabolism:map00591
LOCMI16070	Ea	Linoleic acid metabolism:map00591
LOCMI16073	Ea	Linoleic acid metabolism:map00591
LOCMI16134	Ea	Linoleic acid metabolism:map00591
LOCMI16148	Ea	Linoleic acid metabolism:map00591
LOCMI16158	Ea	Linoleic acid metabolism:map00591
LOCMI15791	Ea	alpha-Linolenic acid metabolism:map00592
LOCMI15809	Ea	alpha-Linolenic acid metabolism:map00592
LOCMI15827	Ea	alpha-Linolenic acid metabolism:map00592
LOCMI15828	Ea	alpha-Linolenic acid metabolism:map00592
LOCMI15841	Ea	alpha-Linolenic acid metabolism:map00592
LOCMI15853	Ea	alpha-Linolenic acid metabolism:map00592
LOCMI15893	Ea	alpha-Linolenic acid metabolism:map00592
LOCMI15898	Ea	alpha-Linolenic acid metabolism:map00592
LOCMI15961	Ea	alpha-Linolenic acid metabolism:map00592
LOCMI16054	Ea	alpha-Linolenic acid metabolism:map00592
LOCMI16070	Ea	alpha-Linolenic acid metabolism:map00592
LOCMI16073	Ea	alpha-Linolenic acid metabolism:map00592
LOCMI01657	Ea	Sphingolipid metabolism:map00600
LOCMI02837	Ea	Sphingolipid metabolism:map00600
LOCMI03697	Ea	Sphingolipid metabolism:map00600
LOCMI05503	Ea	Sphingolipid metabolism:map00600
LOCMI07262	Ea	Sphingolipid metabolism:map00600
LOCMI07901	Ea	Sphingolipid metabolism:map00600
LOCMI12511	Ea	Sphingolipid metabolism:map00600
LOCMI15419	Ea	Sphingolipid metabolism:map00600
LOCMI15767	Ea	Sphingolipid metabolism:map00600
LOCMI15773	Ea	Sphingolipid metabolism:map00600
LOCMI15797	Ea	Sphingolipid metabolism:map00600
LOCMI15824	Ea	Sphingolipid metabolism:map00600
LOCMI15843	Ea	Sphingolipid metabolism:map00600
LOCMI15933	Ea	Sphingolipid metabolism:map00600
LOCMI15983	Ea	Sphingolipid metabolism:map00600
LOCMI16011	Ea	Sphingolipid metabolism:map00600
LOCMI16019	Ea	Sphingolipid metabolism:map00600
LOCMI16026	Ea	Sphingolipid metabolism:map00600
LOCMI16027	Ea	Sphingolipid metabolism:map00600
LOCMI16035	Ea	Sphingolipid metabolism:map00600
LOCMI16036	Ea	Sphingolipid metabolism:map00600
LOCMI16052	Ea	Sphingolipid metabolism:map00600
LOCMI16057	Ea	Sphingolipid metabolism:map00600
LOCMI16079	Ea	Sphingolipid metabolism:map00600
LOCMI07581	Ea	Glycosphingolipid biosynthesis - lacto and neolacto series:map00601
LOCMI09729	Ea	Glycosphingolipid biosynthesis - lacto and neolacto series:map00601
LOCMI10000	Ea	Glycosphingolipid biosynthesis - lacto and neolacto series:map00601
LOCMI10220	Ea	Glycosphingolipid biosynthesis - lacto and neolacto series:map00601
LOCMI02781	Ea	Glycosphingolipid biosynthesis - globo series:map00603
LOCMI09283	Ea	Glycosphingolipid biosynthesis - globo series:map00603
LOCMI10220	Ea	Glycosphingolipid biosynthesis - globo series:map00603
LOCMI11632	Ea	Glycosphingolipid biosynthesis - globo series:map00603
LOCMI15467	Ea	Glycosphingolipid biosynthesis - globo series:map00603
LOCMI16027	Ea	Glycosphingolipid biosynthesis - globo series:map00603
LOCMI09283	Ea	Glycosphingolipid biosynthesis - ganglio series:map00604
LOCMI14833	Ea	Glycosphingolipid biosynthesis - ganglio series:map00604
LOCMI15467	Ea	Glycosphingolipid biosynthesis - ganglio series:map00604
LOCMI16036	Ea	Glycosphingolipid biosynthesis - ganglio series:map00604
LOCMI00304	Ea	Pyruvate metabolism:map00620
LOCMI03752	Ea	Pyruvate metabolism:map00620
LOCMI05791	Ea	Pyruvate metabolism:map00620
LOCMI06609	Ea	Pyruvate metabolism:map00620
LOCMI06696	Ea	Pyruvate metabolism:map00620
LOCMI09995	Ea	Pyruvate metabolism:map00620
LOCMI11781	Ea	Pyruvate metabolism:map00620
LOCMI14086	Ea	Pyruvate metabolism:map00620
LOCMI15764	Ea	Pyruvate metabolism:map00620
LOCMI15766	Ea	Pyruvate metabolism:map00620
LOCMI15803	Ea	Pyruvate metabolism:map00620
LOCMI15814	Ea	Pyruvate metabolism:map00620
LOCMI15839	Ea	Pyruvate metabolism:map00620
LOCMI15850	Ea	Pyruvate metabolism:map00620
LOCMI15851	Ea	Pyruvate metabolism:map00620
LOCMI15867	Ea	Pyruvate metabolism:map00620
LOCMI15871	Ea	Pyruvate metabolism:map00620
LOCMI15874	Ea	Pyruvate metabolism:map00620
LOCMI15876	Ea	Pyruvate metabolism:map00620
LOCMI15878	Ea	Pyruvate metabolism:map00620
LOCMI15879	Ea	Pyruvate metabolism:map00620
LOCMI15882	Ea	Pyruvate metabolism:map00620
LOCMI15891	Ea	Pyruvate metabolism:map00620
LOCMI15896	Ea	Pyruvate metabolism:map00620
LOCMI15907	Ea	Pyruvate metabolism:map00620
LOCMI15912	Ea	Pyruvate metabolism:map00620
LOCMI15918	Ea	Pyruvate metabolism:map00620
LOCMI15924	Ea	Pyruvate metabolism:map00620
LOCMI15947	Ea	Pyruvate metabolism:map00620
LOCMI15982	Ea	Pyruvate metabolism:map00620
LOCMI15985	Ea	Pyruvate metabolism:map00620
LOCMI15993	Ea	Pyruvate metabolism:map00620
LOCMI15994	Ea	Pyruvate metabolism:map00620
LOCMI15995	Ea	Pyruvate metabolism:map00620
LOCMI16061	Ea	Pyruvate metabolism:map00620
LOCMI16068	Ea	Pyruvate metabolism:map00620
LOCMI16081	Ea	Pyruvate metabolism:map00620
LOCMI16298	Ea	Pyruvate metabolism:map00620
LOCMI16359	Ea	Pyruvate metabolism:map00620
LOCMI16371	Ea	Pyruvate metabolism:map00620
LOCMI16875	Ea	Pyruvate metabolism:map00620
LOCMI00470	Ea	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI00751	Ea	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI04601	Ea	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI05791	Ea	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI06889	Ea	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI08638	Ea	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI10291	Ea	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI11548	Ea	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI13330	Ea	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI14004	Ea	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI14150	Ea	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI15259	Ea	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI15831	Ea	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI15876	Ea	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI15965	Ea	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI15982	Ea	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI15989	Ea	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI16000	Ea	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI16298	Ea	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI16359	Ea	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI16371	Ea	Glyoxylate and dicarboxylate metabolism:map00630
LOCMI00428	Ea	Propanoate metabolism:map00640
LOCMI03647	Ea	Propanoate metabolism:map00640
LOCMI07391	Ea	Propanoate metabolism:map00640
LOCMI09643	Ea	Propanoate metabolism:map00640
LOCMI11659	Ea	Propanoate metabolism:map00640
LOCMI15764	Ea	Propanoate metabolism:map00640
LOCMI15806	Ea	Propanoate metabolism:map00640
LOCMI15839	Ea	Propanoate metabolism:map00640
LOCMI15851	Ea	Propanoate metabolism:map00640
LOCMI15874	Ea	Propanoate metabolism:map00640
LOCMI15891	Ea	Propanoate metabolism:map00640
LOCMI15896	Ea	Propanoate metabolism:map00640
LOCMI15899	Ea	Propanoate metabolism:map00640
LOCMI15907	Ea	Propanoate metabolism:map00640
LOCMI15912	Ea	Propanoate metabolism:map00640
LOCMI15940	Ea	Propanoate metabolism:map00640
LOCMI15962	Ea	Propanoate metabolism:map00640
LOCMI15964	Ea	Propanoate metabolism:map00640
LOCMI15967	Ea	Propanoate metabolism:map00640
LOCMI15985	Ea	Propanoate metabolism:map00640
LOCMI15993	Ea	Propanoate metabolism:map00640
LOCMI16061	Ea	Propanoate metabolism:map00640
LOCMI16068	Ea	Propanoate metabolism:map00640
LOCMI16298	Ea	Propanoate metabolism:map00640
LOCMI16359	Ea	Propanoate metabolism:map00640
LOCMI16371	Ea	Propanoate metabolism:map00640
LOCMI16955	Ea	Propanoate metabolism:map00640
LOCMI09667	Ea	Butanoate metabolism:map00650
LOCMI12689	Ea	Butanoate metabolism:map00650
LOCMI14764	Ea	Butanoate metabolism:map00650
LOCMI15765	Ea	Butanoate metabolism:map00650
LOCMI15796	Ea	Butanoate metabolism:map00650
LOCMI15805	Ea	Butanoate metabolism:map00650
LOCMI15806	Ea	Butanoate metabolism:map00650
LOCMI15906	Ea	Butanoate metabolism:map00650
LOCMI15939	Ea	Butanoate metabolism:map00650
LOCMI15940	Ea	Butanoate metabolism:map00650
LOCMI15944	Ea	Butanoate metabolism:map00650
LOCMI16092	Ea	Butanoate metabolism:map00650
LOCMI16298	Ea	Butanoate metabolism:map00650
LOCMI16359	Ea	Butanoate metabolism:map00650
LOCMI16371	Ea	Butanoate metabolism:map00650
LOCMI16443	Ea	Butanoate metabolism:map00650
LOCMI16955	Ea	Butanoate metabolism:map00650
LOCMI02016	Ea	One carbon pool by folate:map00670
LOCMI02793	Ea	One carbon pool by folate:map00670
LOCMI03838	Ea	One carbon pool by folate:map00670
LOCMI04128	Ea	One carbon pool by folate:map00670
LOCMI06264	Ea	One carbon pool by folate:map00670
LOCMI06478	Ea	One carbon pool by folate:map00670
LOCMI06557	Ea	One carbon pool by folate:map00670
LOCMI06889	Ea	One carbon pool by folate:map00670
LOCMI08110	Ea	One carbon pool by folate:map00670
LOCMI08228	Ea	One carbon pool by folate:map00670
LOCMI09110	Ea	One carbon pool by folate:map00670
LOCMI09902	Ea	One carbon pool by folate:map00670
LOCMI10291	Ea	One carbon pool by folate:map00670
LOCMI11424	Ea	One carbon pool by folate:map00670
LOCMI13330	Ea	One carbon pool by folate:map00670
LOCMI02233	Ea	Thiamine metabolism:map00730
LOCMI09677	Ea	Thiamine metabolism:map00730
LOCMI14190	Ea	Thiamine metabolism:map00730
LOCMI00449	Ea	Riboflavin metabolism:map00740
LOCMI05172	Ea	Riboflavin metabolism:map00740
LOCMI14157	Ea	Riboflavin metabolism:map00740
LOCMI15054	Ea	Riboflavin metabolism:map00740
LOCMI09327	Ea	Vitamin B6 metabolism:map00750
LOCMI09428	Ea	Vitamin B6 metabolism:map00750
LOCMI09897	Ea	Vitamin B6 metabolism:map00750
LOCMI01178	Ea	Nicotinate and nicotinamide metabolism:map00760
LOCMI03637	Ea	Nicotinate and nicotinamide metabolism:map00760
LOCMI03855	Ea	Nicotinate and nicotinamide metabolism:map00760
LOCMI05267	Ea	Nicotinate and nicotinamide metabolism:map00760
LOCMI05728	Ea	Nicotinate and nicotinamide metabolism:map00760
LOCMI07437	Ea	Nicotinate and nicotinamide metabolism:map00760
LOCMI07484	Ea	Nicotinate and nicotinamide metabolism:map00760
LOCMI07509	Ea	Nicotinate and nicotinamide metabolism:map00760
LOCMI07848	Ea	Nicotinate and nicotinamide metabolism:map00760
LOCMI08630	Ea	Nicotinate and nicotinamide metabolism:map00760
LOCMI11198	Ea	Nicotinate and nicotinamide metabolism:map00760
LOCMI12062	Ea	Nicotinate and nicotinamide metabolism:map00760
LOCMI12441	Ea	Nicotinate and nicotinamide metabolism:map00760
LOCMI00228	Ea	Pantothenate and CoA biosynthesis:map00770
LOCMI02165	Ea	Pantothenate and CoA biosynthesis:map00770
LOCMI05087	Ea	Pantothenate and CoA biosynthesis:map00770
LOCMI05812	Ea	Pantothenate and CoA biosynthesis:map00770
LOCMI07690	Ea	Pantothenate and CoA biosynthesis:map00770
LOCMI09166	Ea	Pantothenate and CoA biosynthesis:map00770
LOCMI12517	Ea	Pantothenate and CoA biosynthesis:map00770
LOCMI15048	Ea	Pantothenate and CoA biosynthesis:map00770
LOCMI15049	Ea	Pantothenate and CoA biosynthesis:map00770
LOCMI15409	Ea	Pantothenate and CoA biosynthesis:map00770
LOCMI11262	Ea	Biotin metabolism:map00780
LOCMI15937	Ea	Biotin metabolism:map00780
LOCMI04484	Ea	Lipoic acid metabolism:map00785
LOCMI06868	Ea	Lipoic acid metabolism:map00785
LOCMI13719	Ea	Lipoic acid metabolism:map00785
LOCMI00246	Ea	Folate biosynthesis:map00790
LOCMI03068	Ea	Folate biosynthesis:map00790
LOCMI03098	Ea	Folate biosynthesis:map00790
LOCMI03838	Ea	Folate biosynthesis:map00790
LOCMI05848	Ea	Folate biosynthesis:map00790
LOCMI07015	Ea	Folate biosynthesis:map00790
LOCMI07360	Ea	Folate biosynthesis:map00790
LOCMI07361	Ea	Folate biosynthesis:map00790
LOCMI08110	Ea	Folate biosynthesis:map00790
LOCMI08691	Ea	Folate biosynthesis:map00790
LOCMI09250	Ea	Folate biosynthesis:map00790
LOCMI10099	Ea	Folate biosynthesis:map00790
LOCMI12866	Ea	Folate biosynthesis:map00790
LOCMI15332	Ea	Folate biosynthesis:map00790
LOCMI16467	Ea	Folate biosynthesis:map00790
LOCMI07568	Ea	Retinol metabolism:map00830
LOCMI08954	Ea	Retinol metabolism:map00830
LOCMI16007	Ea	Retinol metabolism:map00830
LOCMI16067	Ea	Retinol metabolism:map00830
LOCMI16148	Ea	Retinol metabolism:map00830
LOCMI16158	Ea	Retinol metabolism:map00830
LOCMI16979	Ea	Retinol metabolism:map00830
LOCMI16983	Ea	Retinol metabolism:map00830
LOCMI16984	Ea	Retinol metabolism:map00830
LOCMI16990	Ea	Retinol metabolism:map00830
LOCMI16992	Ea	Retinol metabolism:map00830
LOCMI16994	Ea	Retinol metabolism:map00830
LOCMI16996	Ea	Retinol metabolism:map00830
LOCMI16997	Ea	Retinol metabolism:map00830
LOCMI16998	Ea	Retinol metabolism:map00830
LOCMI16999	Ea	Retinol metabolism:map00830
LOCMI17001	Ea	Retinol metabolism:map00830
LOCMI17012	Ea	Retinol metabolism:map00830
LOCMI17015	Ea	Retinol metabolism:map00830
LOCMI17023	Ea	Retinol metabolism:map00830
LOCMI17030	Ea	Retinol metabolism:map00830
LOCMI17032	Ea	Retinol metabolism:map00830
LOCMI17034	Ea	Retinol metabolism:map00830
LOCMI17035	Ea	Retinol metabolism:map00830
LOCMI17036	Ea	Retinol metabolism:map00830
LOCMI17039	Ea	Retinol metabolism:map00830
LOCMI17043	Ea	Retinol metabolism:map00830
LOCMI17044	Ea	Retinol metabolism:map00830
LOCMI17045	Ea	Retinol metabolism:map00830
LOCMI17046	Ea	Retinol metabolism:map00830
LOCMI00119	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI00361	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI00372	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI00676	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI02150	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI02534	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI02588	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI03864	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI03958	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI07760	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI08345	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI08588	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI09128	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI12086	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI13266	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI13350	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI14118	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI15810	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI15996	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI16979	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI16983	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI16984	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI16990	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI16992	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI16994	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI16996	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI16997	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI16998	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI16999	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI17001	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI17012	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI17015	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI17023	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI17030	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI17032	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI17034	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI17035	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI17036	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI17039	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI17043	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI17044	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI17045	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI17046	Ea	Porphyrin and chlorophyll metabolism:map00860
LOCMI01164	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI02945	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI03890	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI05655	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI05712	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI05762	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI06465	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI06507	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI06734	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI07451	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI07473	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI08117	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI10595	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI15077	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI15132	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI15805	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI16298	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI16309	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI16337	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI16359	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI16371	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI16436	Ea	Terpenoid backbone biosynthesis:map00900
LOCMI02075	Ea	Nitrogen metabolism:map00910
LOCMI05252	Ea	Nitrogen metabolism:map00910
LOCMI05296	Ea	Nitrogen metabolism:map00910
LOCMI05527	Ea	Nitrogen metabolism:map00910
LOCMI08638	Ea	Nitrogen metabolism:map00910
LOCMI09767	Ea	Nitrogen metabolism:map00910
LOCMI10941	Ea	Nitrogen metabolism:map00910
LOCMI01217	Ea	Sulfur metabolism:map00920
LOCMI02373	Ea	Sulfur metabolism:map00920
LOCMI04246	Ea	Sulfur metabolism:map00920
LOCMI04665	Ea	Sulfur metabolism:map00920
LOCMI06830	Ea	Sulfur metabolism:map00920
LOCMI06919	Ea	Sulfur metabolism:map00920
LOCMI10443	Ea	Sulfur metabolism:map00920
LOCMI12626	Ea	Sulfur metabolism:map00920
LOCMI00190	Ea	Aminoacyl-tRNA biosynthesis:map00970
LOCMI00227	Ea	Aminoacyl-tRNA biosynthesis:map00970
LOCMI01152	Ea	Aminoacyl-tRNA biosynthesis:map00970
LOCMI01205	Ea	Aminoacyl-tRNA biosynthesis:map00970
LOCMI01236	Ea	Aminoacyl-tRNA biosynthesis:map00970
LOCMI01884	Ea	Aminoacyl-tRNA biosynthesis:map00970
LOCMI01897	Ea	Aminoacyl-tRNA biosynthesis:map00970
LOCMI02101	Ea	Aminoacyl-tRNA biosynthesis:map00970
LOCMI02232	Ea	Aminoacyl-tRNA biosynthesis:map00970
LOCMI02588	Ea	Aminoacyl-tRNA biosynthesis:map00970
LOCMI02732	Ea	Aminoacyl-tRNA biosynthesis:map00970
LOCMI03864	Ea	Aminoacyl-tRNA biosynthesis:map00970
LOCMI05182	Ea	Aminoacyl-tRNA biosynthesis:map00970
LOCMI06285	Ea	Aminoacyl-tRNA biosynthesis:map00970
LOCMI06429	Ea	Aminoacyl-tRNA biosynthesis:map00970
LOCMI06695	Ea	Aminoacyl-tRNA biosynthesis:map00970
LOCMI06819	Ea	Aminoacyl-tRNA biosynthesis:map00970
LOCMI07180	Ea	Aminoacyl-tRNA biosynthesis:map00970
LOCMI07369	Ea	Aminoacyl-tRNA biosynthesis:map00970
LOCMI07498	Ea	Aminoacyl-tRNA biosynthesis:map00970
LOCMI07595	Ea	Aminoacyl-tRNA biosynthesis:map00970
